lat,lon,presence,chl_mean,o2_mean,so_mean,sws_mean,thetao_mean
41.455817,2.58945,1,0.3397265672683716,237.1569061279297,37.95315170288086,0.00929506216198206,18.646564483642578
44.907486,13.663501,1,0.8404752612113953,243.66868591308594,36.48611068725586,0.08726036548614502,17.760944366455078
40.48436,0.724248,1,0.6443978548049927,236.67161560058594,37.33115768432617,0.012207409366965294,19.541500091552734
40.471847,0.941342,1,0.3622027039527893,235.3945770263672,37.674137115478516,0.01915663853287697,19.56563949584961
40.386979,1.063788,1,0.31509190797805786,235.0380859375,37.90976333618164,0.027710318565368652,19.601024627685547
40.79063,0.868713,1,0.5181048512458801,236.04837036132812,37.28617858886719,0.013248514384031296,19.223730087280273
40.772023,1.023783,1,0.5758225917816162,236.40855407714844,37.611167907714844,0.024464603513479233,19.36168670654297
40.778493,1.117183,1,0.48093947768211365,235.78146362304688,37.938358306884766,0.015545425936579704,19.408485412597656
38.396479,15.328028,1,0.10956020653247833,229.10931396484375,37.97922897338867,0.07134807854890823,20.49579429626465
38.32805,15.38001,1,0.11692027002573013,228.966552734375,37.978965759277344,0.06500519812107086,20.557085037231445
41.431736,2.570019,1,0.3290170729160309,236.88482666015625,37.953697204589844,0.007727919612079859,18.655012130737305
40.456114,0.940556,1,0.3622027039527893,235.3945770263672,37.674137115478516,0.01915663853287697,19.56563949584961
59.716331,5.865675,1,0.8819092512130737,293.3861389160156,32.29689025878906,0.014186574146151543,10.21101188659668
59.846808,10.776334,1,1.2937573194503784,301.6528015136719,27.060867309570312,0.011278403922915459,9.574517250061035
52.7,4.6,1,1.56975257396698,282.115478515625,30.699277877807617,0.07507471740245819,11.976475715637207
52.0,4.15,1,2.2071423530578613,282.4939270019531,30.377836227416992,0.05346923694014549,12.265913963317871
56.962503,8.360678,1,0.8926343321800232,286.5522155761719,32.6486701965332,0.1606944501399994,10.295546531677246
53.0,4.9,1,1.6192066669464111,281.6768493652344,30.345495223999023,0.1006508618593216,11.89977741241455
52.05,4.15,1,2.1882874965667725,282.8861999511719,30.544958114624023,0.05273449793457985,12.247894287109375
59.386914,5.166597,1,0.5820341110229492,290.307373046875,32.14777755737305,0.046786677092313766,10.159963607788086
41.61467,2.95582,1,0.35400620102882385,237.99688720703125,37.94395446777344,0.0072714788839221,18.42458724975586
54.346621,-8.683672,1,0.8091183304786682,274.4461975097656,34.921287536621094,0.08487953990697861,11.821795463562012
56.87466,12.46359,1,0.5408454537391663,311.6088562011719,18.86725616455078,0.11067875474691391,9.968332290649414
47.645295,-3.446034,1,0.8165223002433777,264.0314636230469,34.537452697753906,0.02631901390850544,13.91586971282959
51.65,3.15,1,1.3794927597045898,277.06256103515625,33.45359420776367,0.05325154587626457,12.563019752502441
54.185948,7.873433,1,0.8675497174263,282.2657470703125,32.45112228393555,0.06749454140663147,11.345850944519043
67.06675,14.029664,1,0.7213460803031921,298.16357421875,33.295806884765625,0.08311620354652405,7.698792457580566
55.61718,12.98867,1,0.9137328267097473,343.20452880859375,11.066723823547363,0.03262444958090782,10.137788772583008
40.362064,1.055139,1,0.28168970346450806,234.5404815673828,37.939903259277344,0.026806842535734177,19.61853790283203
40.458283,0.974875,1,0.3622027039527893,235.3945770263672,37.674137115478516,0.01915663853287697,19.56563949584961
40.495031,0.746425,1,0.7129493951797485,237.08555603027344,37.41425704956055,0.01280124019831419,19.558578491210938
41.812167,3.258938,1,0.2898779809474945,237.9813995361328,37.903438568115234,0.04845929890871048,17.99193572998047
41.23713,2.14221,1,0.36589565873146057,236.33621215820312,37.97871398925781,0.016554439440369606,18.906604766845703
58.96158,11.11581,1,1.2861003875732422,300.2579345703125,25.391414642333984,0.0816209688782692,9.760679244995117
60.07043,5.182156,1,0.6828764081001282,290.90875244140625,32.304100036621094,0.04107329621911049,9.947640419006348
59.286854,5.651787,1,0.8964146971702576,294.0673828125,32.124637603759766,0.010433522053062916,10.146647453308105
63.878474,9.824129,1,0.658450186252594,289.2994384765625,32.69253158569336,0.11567302793264389,9.174651145935059
59.710799,5.84585,1,0.8819092512130737,293.3861389160156,32.29689025878906,0.014186574146151543,10.21101188659668
58.262883,6.380931,1,0.796046257019043,292.8331604003906,31.511659622192383,0.05328239127993584,10.11219310760498
58.88409,11.13954,1,1.0563751459121704,299.4666442871094,25.083967208862305,0.10047520697116852,9.761664390563965
58.071512,7.914813,1,0.5740036368370056,293.8290710449219,30.197742462158203,0.09580381214618683,10.174391746520996
58.168279,8.322128,1,0.5408030152320862,294.2369384765625,29.82098960876465,0.18590793013572693,10.177427291870117
52.65,4.6,1,1.637907862663269,282.4832458496094,30.446237564086914,0.06963804364204407,11.978557586669922
52.35,4.2,1,2.0108845233917236,283.57086181640625,31.912954330444336,0.05746648460626602,12.175346374511719
